date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:51:25	734/734	---MCZ	200	added ('OK')	text/xml	date:GMT	https://logicdudes.com/how-to/setup-centos-7/cron/feed	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/how-to/setup-centos-7/cron/feed	(from https://logicdudes.com/how-to/setup-centos-7/cron)
18:51:25	9847/9847	---M--	200	added ('OK')	image/png	etag:%2253e686de-2677%22	https://logicdudes.com/wp-content/uploads/2014/08/update-server-clock-with-ntpdate.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/update-server-clock-with-ntpdate.png	(from https://logicdudes.com/how-to/setup-centos-7/cron)
18:51:26	6052/6052	---M--	200	added ('OK')	image/png	etag:%2253e686de-17a4%22	https://logicdudes.com/wp-content/uploads/2014/08/update-server-clock-with-ntpdate-300x95.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/update-server-clock-with-ntpdate-300x95.png	(from https://logicdudes.com/how-to/setup-centos-7/cron)
18:51:26	6357/6357	---M--	200	added ('OK')	image/png	etag:%2253e68886-18d5%22	https://logicdudes.com/wp-content/uploads/2014/08/the-date-command.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/the-date-command.png	(from https://logicdudes.com/how-to/setup-centos-7/cron)
18:51:26	2909/2909	---M--	200	added ('OK')	image/png	etag:%2253e68886-b5d%22	https://logicdudes.com/wp-content/uploads/2014/08/the-date-command-300x61.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/the-date-command-300x61.png	(from https://logicdudes.com/how-to/setup-centos-7/cron)
18:51:26	2365/2365	---M--	200	added ('OK')	image/png	etag:%2253e68744-93d%22	https://logicdudes.com/wp-content/uploads/2014/08/edit-crontab1.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/edit-crontab1.png	(from https://logicdudes.com/how-to/setup-centos-7/cron)
18:51:27	1311/1311	---M--	200	added ('OK')	image/png	etag:%2253e68744-51f%22	https://logicdudes.com/wp-content/uploads/2014/08/edit-crontab1-300x21.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/edit-crontab1-300x21.png	(from https://logicdudes.com/how-to/setup-centos-7/cron)
18:51:27	5474/5474	---M--	200	added ('OK')	image/png	etag:%2253e693cc-1562%22	https://logicdudes.com/wp-content/uploads/2014/08/insert-daily-cron-job-with-crontab-and-vim.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/insert-daily-cron-job-with-crontab-and-vim.png	(from https://logicdudes.com/how-to/setup-centos-7/cron)
18:51:27	3007/3007	---M--	200	added ('OK')	image/png	etag:%2253e693cc-bbf%22	https://logicdudes.com/wp-content/uploads/2014/08/insert-daily-cron-job-with-crontab-and-vim-300x61.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/insert-daily-cron-job-with-crontab-and-vim-300x61.png	(from https://logicdudes.com/how-to/setup-centos-7/cron)
18:51:27	5058/5058	---M--	200	added ('OK')	image/png	etag:%2253e693d8-13c2%22	https://logicdudes.com/wp-content/uploads/2014/08/save-and-close-vim.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/save-and-close-vim.png	(from https://logicdudes.com/how-to/setup-centos-7/cron)
18:51:27	2673/2673	---M--	200	added ('OK')	image/png	etag:%2253e693d8-a71%22	https://logicdudes.com/wp-content/uploads/2014/08/save-and-close-vim-300x61.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/save-and-close-vim-300x61.png	(from https://logicdudes.com/how-to/setup-centos-7/cron)
18:51:28	8174/8174	---M--	200	added ('OK')	image/png	etag:%2253e6878d-1fee%22	https://logicdudes.com/wp-content/uploads/2014/08/new-cron-job-saved.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/new-cron-job-saved.png	(from https://logicdudes.com/how-to/setup-centos-7/cron)
18:51:28	4538/4538	---M--	200	added ('OK')	image/png	etag:%2253e6878d-11ba%22	https://logicdudes.com/wp-content/uploads/2014/08/new-cron-job-saved-300x61.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/new-cron-job-saved-300x61.png	(from https://logicdudes.com/how-to/setup-centos-7/cron)
18:51:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Nov%202015%2023:51:29%20GMT	https://logicdudes.com/?p=603	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/index7aeb.html	(from https://logicdudes.com/how-to/setup-centos-7/cron)
18:51:30	752/752	---MCZ	200	added ('OK')	text/xml	date:GMT	https://logicdudes.com/how-to/setup-centos-7/create-swap-file/feed	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/how-to/setup-centos-7/create-swap-file/feed	(from https://logicdudes.com/how-to/setup-centos-7/create-swap-file)
18:51:30	13457/13457	---M--	200	added ('OK')	image/png	etag:%2253e79932-3491%22	https://logicdudes.com/wp-content/uploads/2014/08/dd-create-4gb-swapfiel.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/dd-create-4gb-swapfiel.png	(from https://logicdudes.com/how-to/setup-centos-7/create-swap-file)
18:51:30	7607/7607	---M--	200	added ('OK')	image/png	etag:%2253e79932-1db7%22	https://logicdudes.com/wp-content/uploads/2014/08/dd-create-4gb-swapfiel-300x61.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/dd-create-4gb-swapfiel-300x61.png	(from https://logicdudes.com/how-to/setup-centos-7/create-swap-file)
18:51:30	12280/12280	---M--	200	added ('OK')	image/png	etag:%2253e79942-2ff8%22	https://logicdudes.com/wp-content/uploads/2014/08/format-swapfile-with-mkswap.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/format-swapfile-with-mkswap.png	(from https://logicdudes.com/how-to/setup-centos-7/create-swap-file)
18:51:31	6874/6874	---M--	200	added ('OK')	image/png	etag:%2253e79942-1ada%22	https://logicdudes.com/wp-content/uploads/2014/08/format-swapfile-with-mkswap-300x61.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/format-swapfile-with-mkswap-300x61.png	(from https://logicdudes.com/how-to/setup-centos-7/create-swap-file)
18:51:31	5387/5387	---M--	200	added ('OK')	image/png	etag:%2253e6916b-150b%22	https://logicdudes.com/wp-content/uploads/2014/08/set-swapfile-permissions.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/set-swapfile-permissions.png	(from https://logicdudes.com/how-to/setup-centos-7/create-swap-file)
18:51:31	2498/2498	---M--	200	added ('OK')	image/png	etag:%2253e6916b-9c2%22	https://logicdudes.com/wp-content/uploads/2014/08/set-swapfile-permissions-300x61.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/set-swapfile-permissions-300x61.png	(from https://logicdudes.com/how-to/setup-centos-7/create-swap-file)
18:51:31	25122/25122	---M--	200	added ('OK')	image/png	etag:%2253e79961-6222%22	https://logicdudes.com/wp-content/uploads/2014/08/turn-on-swapfile-with-swapon.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/turn-on-swapfile-with-swapon.png	(from https://logicdudes.com/how-to/setup-centos-7/create-swap-file)
18:51:32	14174/14174	---M--	200	added ('OK')	image/png	etag:%2253e79961-375e%22	https://logicdudes.com/wp-content/uploads/2014/08/turn-on-swapfile-with-swapon-300x95.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/turn-on-swapfile-with-swapon-300x95.png	(from https://logicdudes.com/how-to/setup-centos-7/create-swap-file)
18:51:32	26567/26567	---M--	200	added ('OK')	image/png	etag:%2253e79973-67c7%22	https://logicdudes.com/wp-content/uploads/2014/08/Screenshot-from-2014-08-10-115352.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/Screenshot-from-2014-08-10-115352.png	(from https://logicdudes.com/how-to/setup-centos-7/create-swap-file)
18:51:32	16166/16166	---M--	200	added ('OK')	image/png	etag:%2253e79973-3f26%22	https://logicdudes.com/wp-content/uploads/2014/08/Screenshot-from-2014-08-10-115352-300x136.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/Screenshot-from-2014-08-10-115352-300x136.png	(from https://logicdudes.com/how-to/setup-centos-7/create-swap-file)
18:51:32	25118/25118	---M--	200	added ('OK')	image/png	etag:%2253e79985-621e%22	https://logicdudes.com/wp-content/uploads/2014/08/test-and-roboot-swap.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/test-and-roboot-swap.png	(from https://logicdudes.com/how-to/setup-centos-7/create-swap-file)
18:51:32	14513/14513	---M--	200	added ('OK')	image/png	etag:%2253e79985-38b1%22	https://logicdudes.com/wp-content/uploads/2014/08/test-and-roboot-swap-300x136.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/test-and-roboot-swap-300x136.png	(from https://logicdudes.com/how-to/setup-centos-7/create-swap-file)
18:51:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Nov%202015%2023:51:35%20GMT	https://logicdudes.com/?p=621	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/indexb022.html	(from https://logicdudes.com/how-to/setup-centos-7/create-swap-file)
18:51:36	738/738	---MCZ	200	added ('OK')	text/xml	date:GMT	https://logicdudes.com/how-to/setup-centos-7/nagios/feed	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/how-to/setup-centos-7/nagios/feed	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:36	85949/85949	---M--	200	added ('OK')	image/png	etag:%2253e7aff0-14fbd%22	https://logicdudes.com/wp-content/uploads/2014/08/yum-install-nagios.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/yum-install-nagios.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:37	52852/52852	---M--	200	added ('OK')	image/png	etag:%2253e7aff0-ce74%22	https://logicdudes.com/wp-content/uploads/2014/08/yum-install-nagios-300x211.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/yum-install-nagios-300x211.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:37	76188/76188	---M--	200	added ('OK')	image/png	etag:%2253e7b006-1299c%22	https://logicdudes.com/wp-content/uploads/2014/08/Screenshot-from-2014-08-10-131301.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/Screenshot-from-2014-08-10-131301.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:37	40382/40382	---M--	200	added ('OK')	image/png	etag:%2253e7b006-9dbe%22	https://logicdudes.com/wp-content/uploads/2014/08/Screenshot-from-2014-08-10-131301-300x211.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/Screenshot-from-2014-08-10-131301-300x211.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:37	80638/80638	---M--	200	added ('OK')	image/png	etag:%2253e7b01e-13afe%22	https://logicdudes.com/wp-content/uploads/2014/08/nagios-install-complete.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/nagios-install-complete.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:37	49905/49905	---M--	200	added ('OK')	image/png	etag:%2253e7b01e-c2f1%22	https://logicdudes.com/wp-content/uploads/2014/08/nagios-install-complete-300x211.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/nagios-install-complete-300x211.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:37	16986/16986	---M--	200	added ('OK')	image/png	etag:%2253e7b064-425a%22	https://logicdudes.com/wp-content/uploads/2014/08/yum-install-nagios-plugins.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/yum-install-nagios-plugins.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Nov%202015%2023:51:37%20GMT	https://logicdudes.com/?p=637	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/index38bf.html	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:38	10614/10614	---M--	200	added ('OK')	image/png	etag:%2253e7b064-2976%22	https://logicdudes.com/wp-content/uploads/2014/08/yum-install-nagios-plugins-300x113.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/yum-install-nagios-plugins-300x113.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:38	78697/78697	---M--	200	added ('OK')	image/png	etag:%2253e7b083-13369%22	https://logicdudes.com/wp-content/uploads/2014/08/install-nagios-plugins-complete.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/install-nagios-plugins-complete.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:38	49328/49328	---M--	200	added ('OK')	image/png	etag:%2253e7b083-c0b0%22	https://logicdudes.com/wp-content/uploads/2014/08/install-nagios-plugins-complete-300x211.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/install-nagios-plugins-complete-300x211.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:38	53780/53780	---M--	200	added ('OK')	image/png	etag:%2253e7b0dd-d214%22	https://logicdudes.com/wp-content/uploads/2014/08/add-nagios-contact.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/add-nagios-contact.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:39	14426/14426	---M--	200	added ('OK')	image/png	etag:%2253e7b0dd-385a%22	https://logicdudes.com/wp-content/uploads/2014/08/add-nagios-contact-300x138.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/add-nagios-contact-300x138.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:39	11381/11381	---M--	200	added ('OK')	image/png	etag:%2253e7b0fd-2c75%22	https://logicdudes.com/wp-content/uploads/2014/08/create-nagiosadmin-password.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/create-nagiosadmin-password.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:39	6301/6301	---M--	200	added ('OK')	image/png	etag:%2253e7b0fd-189d%22	https://logicdudes.com/wp-content/uploads/2014/08/create-nagiosadmin-password-300x95.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/create-nagiosadmin-password-300x95.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:39	31285/31285	---M--	200	added ('OK')	image/png	etag:%2253e7b11c-7a35%22	https://logicdudes.com/wp-content/uploads/2014/08/secure-nagios-virtual-host-1.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/secure-nagios-virtual-host-1.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:39	11897/11897	---M--	200	added ('OK')	image/png	etag:%2253e7b11c-2e79%22	https://logicdudes.com/wp-content/uploads/2014/08/secure-nagios-virtual-host-1-300x136.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/secure-nagios-virtual-host-1-300x136.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:40	33041/33041	---M--	200	added ('OK')	image/png	etag:%2253e7b127-8111%22	https://logicdudes.com/wp-content/uploads/2014/08/secure-nagios-virtual-host-2.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/secure-nagios-virtual-host-2.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:40	12670/12670	---M--	200	added ('OK')	image/png	etag:%2253e7b127-317e%22	https://logicdudes.com/wp-content/uploads/2014/08/secure-nagios-virtual-host-2-300x136.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/secure-nagios-virtual-host-2-300x136.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:40	25328/25328	---M--	200	added ('OK')	image/png	etag:%2253e7eeda-62f0%22	https://logicdudes.com/wp-content/uploads/2014/08/change-apache-httpd-listening-port.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/change-apache-httpd-listening-port.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:40	13140/13140	---M--	200	added ('OK')	image/png	etag:%2253e7eeda-3354%22	https://logicdudes.com/wp-content/uploads/2014/08/change-apache-httpd-listening-port-300x95.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/change-apache-httpd-listening-port-300x95.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:41	36399/36399	---M--	200	added ('OK')	image/png	etag:%2253e7b17c-8e2f%22	https://logicdudes.com/wp-content/uploads/2014/08/Screenshot-from-2014-08-10-132917.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/Screenshot-from-2014-08-10-132917.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:41	20244/20244	---M--	200	added ('OK')	image/png	etag:%2253e7b17c-4f14%22	https://logicdudes.com/wp-content/uploads/2014/08/Screenshot-from-2014-08-10-132917-300x136.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/Screenshot-from-2014-08-10-132917-300x136.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:41	7509/7509	---M--	200	added ('OK')	image/png	etag:%2253e7b1a3-1d55%22	https://logicdudes.com/wp-content/uploads/2014/08/systemctl-restart-iptables.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/systemctl-restart-iptables.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:41	4344/4344	---M--	200	added ('OK')	image/png	etag:%2253e7b1a3-10f8%22	https://logicdudes.com/wp-content/uploads/2014/08/systemctl-restart-iptables-300x75.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/systemctl-restart-iptables-300x75.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:41	40195/40195	---M--	200	added ('OK')	image/png	etag:%2253e7b1c3-9d03%22	https://logicdudes.com/wp-content/uploads/2014/08/enable-nagios-and-httpd.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/enable-nagios-and-httpd.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:42	28369/28369	---M--	200	added ('OK')	image/png	etag:%2253e7b1c3-6ed1%22	https://logicdudes.com/wp-content/uploads/2014/08/enable-nagios-and-httpd-300x136.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/enable-nagios-and-httpd-300x136.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:42	52388/52388	---M--	200	added ('OK')	image/png	etag:%2253e7ef81-cca4%22	https://logicdudes.com/wp-content/uploads/2014/08/nagios-login-page.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/nagios-login-page.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:42	24232/24232	---M--	200	added ('OK')	image/png	etag:%2253e7ef81-5ea8%22	https://logicdudes.com/wp-content/uploads/2014/08/nagios-login-page-300x162.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/nagios-login-page-300x162.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:43	177446/177446	---M--	200	added ('OK')	image/png	etag:%2253e7b286-2b526%22	https://logicdudes.com/wp-content/uploads/2014/08/nagios-home-screen.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/nagios-home-screen.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:43	64161/64161	---M--	200	added ('OK')	image/png	etag:%2253e7ef99-faa1%22	https://logicdudes.com/wp-content/uploads/2014/08/nagios-home-page-services-300x262.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/nagios-home-page-services-300x262.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:43	141343/141343	---M--	200	added ('OK')	image/png	etag:%2253e7efa4-2281f%22	https://logicdudes.com/wp-content/uploads/2014/08/nagios-services-page.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/nagios-services-page.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:43	175968/175968	---M--	200	added ('OK')	image/png	etag:%2253e7ef99-2af60%22	https://logicdudes.com/wp-content/uploads/2014/08/nagios-home-page-services.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/nagios-home-page-services.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:44	55495/55495	---M--	200	added ('OK')	image/png	etag:%2253e7efa4-d8c7%22	https://logicdudes.com/wp-content/uploads/2014/08/nagios-services-page-300x262.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/nagios-services-page-300x262.png	(from https://logicdudes.com/how-to/setup-centos-7/nagios)
18:51:45	707/707	---MCZ	200	added ('OK')	text/xml	date:GMT	https://logicdudes.com/about/feed	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/about/feed	(from https://logicdudes.com/about)
18:51:45	28428/28428	---M--	200	added ('OK')	image/png	etag:%2253e8d7fe-6f0c%22	https://logicdudes.com/wp-content/uploads/2014/08/logicdudes-stacked.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/logicdudes-stacked.png	(from https://logicdudes.com/about)
18:51:46	216622/216622	---M--	200	added ('OK')	image/png	etag:%2253a4704b-34e2e%22	https://logicdudes.com/wp-content/uploads/2014/06/kevin-ashcraft.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/06/kevin-ashcraft.png	(from https://logicdudes.com/about)
18:51:46	167242/167242	---M--	200	added ('OK')	image/png	etag:%2253f4e5cd-28d4a%22	https://logicdudes.com/wp-content/uploads/2014/08/kaitlyn-powell1.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/08/kaitlyn-powell1.png	(from https://logicdudes.com/about)
18:51:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Nov%202015%2023:51:47%20GMT	https://logicdudes.com/?p=413	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/index672e.html	(from https://logicdudes.com/about)
18:51:49	703/703	---MCZ	200	added ('OK')	text/xml	date:GMT	https://logicdudes.com/contact/feed	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/contact/feed	(from https://logicdudes.com/contact)
18:51:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Nov%202015%2023:51:50%20GMT	https://logicdudes.com/?p=21	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/index3965.html	(from https://logicdudes.com/contact)
18:51:51	740/740	---MCZ	200	added ('OK')	text/xml	date:GMT	https://logicdudes.com/computer-services/online-advertising/feed	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/computer-services/online-advertising/feed	(from https://logicdudes.com/computer-services/online-advertising)
18:51:52	168/168	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Nov%202015%2023:51:51%20GMT	https://logicdudes.com/wp-content/uploads/2014/05/online-advertising-banner1.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/05/online-advertising-banner1.png	(from https://logicdudes.com/computer-services/online-advertising)
18:51:52	0/0	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2003%20Nov%202015%2023:51:51%20GMT	https://logicdudes.com/wp-content/themes/enfold/	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/themes/enfold/index.html	(from https://logicdudes.com/)
18:51:52	371038/371038	---M--	200	added ('OK')	image/png	etag:%2253864ff1-5a95e%22	https://logicdudes.com/wp-content/uploads/2014/05/iab-banner.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/05/iab-banner.png	(from https://logicdudes.com/computer-services/online-advertising)
18:51:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Nov%202015%2023:51:53%20GMT	https://logicdudes.com/?p=193	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/index28c5.html	(from https://logicdudes.com/computer-services/online-advertising)
18:51:54	750/750	---MCZ	200	added ('OK')	text/xml	date:GMT	https://logicdudes.com/computer-services/custom-web-applications/feed	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/computer-services/custom-web-applications/feed	(from https://logicdudes.com/computer-services/custom-web-applications)
18:51:57	1907011/1907011	---M--	200	added ('OK')	image/png	etag:%22538650c1-1d1943%22	https://logicdudes.com/wp-content/uploads/2014/05/web-applications-banner.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/05/web-applications-banner.png	(from https://logicdudes.com/computer-services/custom-web-applications)
18:51:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Nov%202015%2023:51:56%20GMT	https://logicdudes.com/?p=221	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/indexd5db.html	(from https://logicdudes.com/computer-services/custom-web-applications)
18:51:58	103964/103964	---M--	200	added ('OK')	image/png	etag:%2253869015-1961c%22	https://logicdudes.com/wp-content/uploads/2014/05/branding-pic.png	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/wp-content/uploads/2014/05/branding-pic.png	(from https://logicdudes.com/computer-services/logo-design-branding)
18:51:58	750/750	---MCZ	200	added ('OK')	text/xml	date:GMT	https://logicdudes.com/computer-services/logo-design-branding/feed	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/computer-services/logo-design-branding/feed	(from https://logicdudes.com/computer-services/logo-design-branding)
18:52:00	756/756	---MCZ	200	added ('OK')	text/xml	date:GMT	https://logicdudes.com/computer-services/modern-business-assessment/feed	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/computer-services/modern-business-assessment/feed	(from https://logicdudes.com/computer-services/modern-business-assessment)
18:52:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Nov%202015%2023:51:59%20GMT	https://logicdudes.com/?p=212	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/index905c.html	(from https://logicdudes.com/computer-services/logo-design-branding)
18:52:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Nov%202015%2023:52:01%20GMT	https://logicdudes.com/?p=175	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/indexa09e.html	(from https://logicdudes.com/computer-services/modern-business-assessment)
18:52:03	763/763	---MCZ	200	added ('OK')	text/xml	date:GMT	https://logicdudes.com/computer-services/web-development/pricing/feed	/srv/http/logicdudes.com/LogicDudes/logicdudes.com/computer-services/web-development/pricing/feed	(from https://logicdudes.com/computer-services/web-development/pricing)
